Doc Id,Sentiment,TFIDF Score,Total_Number_of_Words,Positive_Word_Count-GI,Negative_Word_Count-GI,Neutral_Word_Count-GI,Objective_Word_Count-GI,Unidentified_Word_Count-GI,Positive_Word_Count-Polarity,Negative_Word_Count-Polarity,Neutral_Word_Count-Polarity,Unidentified_Word_Count-Polarity,SNW-Score,Emoticons_Score,Exclamation_Count,HashTag_Score,Adjective_Score,Gi-Score,Polarity-Score,Final-Score,Exclamation_Score,Final_Score_With_SNW,Bi-Gram_Score,Tri-Gram_Score,NewHashTagScore
193,neutral,25.023677,11,1,0,4,0,6,1,0,0,10,-0.625,0,1,0,0.281785813,3,5,4,0.266666667,-1.125,39.611787,39.611787,0
194,positive,17.389762,12,1,0,7,0,4,2,0,2,8,0,0,0,0,0.416371308,3,10,6.5,0,3.25,43.54013,43.54013,0
195,negative,23.833952,15,0,2,10,0,3,1,1,3,10,0.125,0,1,0,-2.244250399,-6,0,-3,-0.2,-0.875,52.585961,56.188327,0
196,neutral,24.552979,11,0,1,7,0,3,1,1,0,9,-1.25,0,0,0,-1.335591543,-3,0,-1.5,0,-7,37.657127,37.657127,0
197,neutral,23.942631,16,0,0,9,0,7,0,0,0,16,0,0,0,0,3.279344686,0,0,0,0,0,41.105286,41.105286,0
198,positive,9.213005,14,2,0,3,0,9,2,0,0,12,0.75,0,2,0,0,6,10,8,1.066666667,7.75,34.273184,48.307967,0
199,neutral,14.669467,12,0,1,3,0,8,0,1,0,11,0,0,0,0,0,-3,-5,-4,0,-2,38.285839,44.612388,0
200,objective,28.017034,12,0,0,8,0,4,1,0,1,10,-0.5,0,0,0,0.685930797,0,5,2.5,0,-1.25,39.732578,39.732578,0
201,positive,22.667413,6,1,0,1,1,3,1,0,0,5,0,0,0,0,0,3,5,4,0,2,32.659693,32.659693,0
202,positive,32.347787,12,0,1,6,0,5,1,1,0,10,0.625,0,2,0,-3.511718609,-3,0,-1.5,-0.2,2.375,38.695731,38.695731,1
203,negative,16.301134,9,1,0,7,0,1,1,0,1,7,0,0,0,0,1.468090009,3,5,4,0,2,38.147518,38.147518,0
204,positive,5.798474,12,1,1,6,0,4,2,1,0,9,0.375,0,0,0,2.424766372,0,5,2.5,0,3.125,30.486021,30.486021,0
205,objective,22.183884,11,0,0,6,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,39.142856,39.142856,0
206,neutral,10.230455,12,1,0,8,0,3,1,1,0,10,0.75,0,0,0,2.088793702,3,0,1.5,0,4.5,40.676438,40.676438,0
207,neutral,15.937873,8,0,0,2,0,6,0,0,0,8,0,0,0,1,0,0,0,0,0,0,25.334882,25.334882,1
208,positive,31.259416,12,1,1,9,0,1,1,1,0,10,0.75,0,0,1,0.176961179,0,0,0,0,3.75,65.768594,65.768594,1
209,positive,13.479996,8,0,0,5,0,3,0,0,0,8,-0.125,0,2,1,0,0,0,0,0,-0.625,35.866671,42.24858,1
210,positive,28.876265,19,0,2,7,0,10,0,2,0,17,-0.625,0,0,0,-0.780943442,-6,-10,-8,0,-7.125,51.354569,61.751361,0
211,positive,25.798589,10,0,1,4,0,5,0,1,1,8,-0.125,0,0,0,2.142863496,-3,-5,-4,0,-2.625,53.097488,59.639742,0
212,positive,20.770345,9,0,0,3,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,28.988078,28.988078,0
213,positive,21.089773,13,0,0,6,1,6,2,0,0,11,0.375,0,0,0,1.161268807,0,10,5,0,4.375,38.598571,38.598571,0
214,objective,9.574224,6,0,0,3,0,3,0,0,0,6,-0.125,0,0,0,0,0,0,0,0,-0.625,24.699875,24.699875,0
215,objective,18.635444,13,0,0,8,0,5,2,0,1,10,0,0,0,0,0.589370904,0,10,5,0,2.5,34.004201,37.990144,0
216,positive,16.913037,7,0,0,5,0,2,1,0,0,6,0,0,0,0,0,0,5,2.5,0,1.25,27.977248,27.977248,0
217,negative,10.247129,12,1,0,2,0,9,1,0,0,11,0,0,2,1,1.445199217,3,5,4,0.533333333,2,10.383658,10.383658,1
218,neutral,15.523249,12,0,0,7,0,5,0,0,1,11,0.25,0,0,0,0.791092233,0,0,0,0,1.25,33.152392,33.152392,0
219,neutral,10.237991,8,0,0,2,0,6,0,0,0,8,-0.875,0,21,1,0,0,0,0,0,-4.375,19.400088,19.400088,2
220,neutral,11.175178,11,0,0,7,0,4,1,0,0,10,0,0,0,0,1.281839392,0,5,2.5,0,1.25,32.212903,32.212903,0
221,neutral,12.693366,18,0,1,4,1,12,1,1,0,16,0,0,0,0,1.527015404,-3,0,-1.5,0,-0.75,43.926888,49.125284,0
222,negative,19.857939,16,2,0,6,0,8,2,1,0,13,-0.5,0,0,0,3.469297602,6,5,5.5,0,0.25,30.288884,30.288884,0
223,positive,30.930197,14,0,1,7,0,6,1,1,0,12,-0.875,0,0,0,2.205205574,-3,0,-1.5,0,-5.125,36.419278,36.419278,0
224,neutral,17.05108,15,0,0,3,0,12,0,1,0,14,0.125,0,2,0,0.927524895,0,-5,-2.5,-0.333333333,-0.625,23.039842,23.039842,0
225,negative,17.72082,14,0,0,10,1,3,1,0,1,12,0,0,0,0,1.545932657,0,5,2.5,0,1.25,33.774578,33.774578,0
226,positive,19.059909,5,0,0,5,0,0,0,0,0,5,0.125,0,0,0,0,0,0,0,0,0.625,28.755513,28.755513,0
227,positive,14.82034,11,1,1,4,0,5,1,1,0,9,0,0,0,1,0,0,0,0,0,0,30.064683,30.064683,1
228,objective,16.977668,12,1,1,5,0,5,0,1,0,11,-0.375,0,0,0,-0.93239156,0,-5,-2.5,0,-3.125,27.009562,27.009562,0
229,negative,5.496218,6,0,2,4,0,0,0,2,0,4,0,0,1,0,0.50271946,-6,-10,-8,-0.533333333,-4,21.520035,21.520035,0
230,objective,18.873609,9,0,0,8,0,1,1,0,0,8,0,0,0,0,0.841278516,0,5,2.5,0,1.25,38.453981,38.453981,0
231,neutral,5.933789,13,0,0,5,1,7,3,2,0,8,0,0,0,0,3.705092229,0,5,2.5,0,1.25,12.239479,12.239479,0
232,negative,7.104849,5,0,0,1,0,4,0,0,0,5,0.125,0,0,0,0,0,0,0,0,0.625,11.260698,11.260698,0
233,positive,23.096654,9,1,0,6,0,2,1,1,0,7,-0.25,0,0,0,2.094841445,3,0,1.5,0,-0.5,44.814252,49.377524,0
234,positive,14.671256,9,4,0,1,1,3,4,0,0,5,0,0,3,0,4.027566312,12,20,16,3.2,8,41.77485,54.930867,0
235,positive,17.64274,13,0,0,9,0,4,0,0,1,12,0,5,0,1,0.803498325,0,0,0,0,0,46.067044,46.067044,1
236,objective,11.181318,13,0,1,2,0,10,0,0,1,12,0,0,0,1,0,-3,0,-1.5,0,-0.75,18.993106,18.993106,1
237,neutral,19.801721,13,1,1,4,0,7,2,1,0,10,0.125,0,2,0,1.879959925,0,5,2.5,0.333333333,1.875,30.786386,30.786386,0
238,positive,20.200838,10,1,0,6,0,3,1,0,1,8,0,0,4,1,1.468090009,3,5,4,1.066666667,2,49.614318,49.614318,1
239,objective,18.061076,16,1,3,4,0,8,1,4,0,11,-0.5,0,0,0,0.302117131,-6,-15,-10.5,0,-7.75,17.366744,26.493288,0
240,positive,28.880025,16,1,0,5,1,9,1,0,0,15,0.625,0,0,0,2.551074232,3,5,4,0,5.125,68.305375,78.033224,0
241,positive,12.948036,12,1,0,5,1,5,2,0,0,10,0.375,0,0,0,1.114277086,3,10,6.5,0,5.125,21.468826,21.468826,0
242,neutral,28.137952,15,0,0,5,0,10,1,1,0,13,0,0,0,0,1.711513959,0,0,0,0,0,33.580181,33.580181,0
243,negative,12.475603,9,0,1,5,0,3,0,1,1,7,-0.125,0,0,0,0,-3,-5,-4,0,-2.625,20.283611,20.283611,0
244,objective,19.201703,14,0,0,4,0,10,0,0,0,14,-0.125,0,1,0,0,0,0,0,0,-0.625,34.587338,34.587338,0
245,neutral,10.703687,35,2,0,14,0,19,2,2,0,31,0,0,0,1,-0.174288834,6,0,3,0,1.5,11.068346,11.068346,1
246,negative,12.226801,8,0,0,4,0,4,1,0,0,7,-0.125,0,0,1,0.822183738,0,5,2.5,0,0.625,19.682476,26.969444,1
247,neutral,13.992839,7,0,1,3,0,3,0,0,0,7,0,0,1,0,0,-3,0,-1.5,-0.1,-0.75,34.875843,44.157058,0
248,positive,14.140486,6,0,0,2,0,4,0,1,0,5,0,0,2,0,0,0,-5,-2.5,-0.333333333,-1.25,39.298514,39.298514,0
249,positive,24.448302,13,2,0,6,0,5,2,0,1,10,-0.125,0,0,0,1.445199217,6,10,8,0,3.375,49.649248,54.459748,0
250,neutral,5.666544,6,0,0,2,0,4,0,0,0,6,0,0,2,0,0,0,0,0,0,0,15.733589,15.733589,0
251,negative,14.461189,7,0,1,4,0,2,0,1,0,6,0,0,0,0,0,-3,-5,-4,0,-2,48.101796,52.087739,0
252,negative,26.159677,10,0,1,6,1,2,0,1,0,9,-0.125,0,0,0,1.72056877,-3,-5,-4,0,-2.625,79.524254,96.616682,0
253,neutral,19.649238,11,0,0,5,0,6,0,0,0,11,0,0,0,1,1.433393346,0,0,0,0,0,36.836991,41.880716,1
254,objective,33.878961,18,0,1,7,0,10,1,2,1,14,0.25,3,1,0,-2.29668014,-3,-5,-4,-0.266666667,-0.75,55.907121,59.756715,0
255,positive,19.318271,12,0,0,9,0,3,2,1,2,7,-0.75,0,1,0,2.66385823,0,5,2.5,0.166666667,-2.5,30.56085,30.56085,0
256,positive,8.636834,6,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11.675331,11.675331,0
257,positive,13.914511,12,1,1,6,0,4,1,1,1,9,-0.125,0,0,1,-0.877322438,0,0,0,0,-0.625,28.621272,32.223638,1
258,positive,12.446797,5,2,0,1,0,2,2,0,0,3,0,0,1,0,1.445199217,6,10,8,0.533333333,4,30.12447,30.12447,0
259,neutral,15.597853,7,0,0,4,0,3,0,0,0,7,0.25,0,0,0,0,0,0,0,0,1.25,31.974456,37.018181,0
260,positive,14.359196,16,2,0,6,0,8,3,1,0,12,-0.75,0,0,0,0,6,10,8,0,0.25,28.026327,43.621515,0
261,negative,12.195771,15,1,1,9,0,4,1,2,0,12,-1,0,0,0,-0.031229797,0,-5,-2.5,0,-6.25,35.210151,35.210151,0
262,neutral,28.068385,11,0,0,7,0,4,0,0,0,11,0,0,3,1,0.985429359,0,0,0,0,0,47.170309,51.607205,1
263,neutral,16.646939,14,0,0,8,0,6,3,0,0,11,0,0,0,0,2.86215918,0,15,7.5,0,3.75,22.447577,22.447577,0
264,negative,28.415036,13,0,1,5,1,6,0,1,0,12,-1.25,0,0,0,0,-3,-5,-4,0,-8.25,40.487104,40.487104,0
265,neutral,12.14037,12,0,1,4,1,6,0,1,1,10,0,0,1,0,0,-3,-5,-4,-0.266666667,-2,45.044651,50.088376,0
266,neutral,19.631653,13,0,3,3,0,7,0,3,0,10,0,0,0,0,2.86414434,-9,-15,-12,0,-6,37.921013,42.964738,0
267,neutral,13.749896,11,1,1,5,0,4,1,1,0,9,0,0,0,0,0,0,0,0,0,0,19.585896,19.585896,0
268,positive,25.930817,14,1,1,8,0,4,1,1,1,11,-0.75,0,0,1,0.333333644,0,0,0,0,-3.75,25.997957,25.997957,1
269,neutral,25.919166,13,1,1,5,0,6,3,1,0,9,-0.125,0,0,1,2.952764747,0,10,5,0,1.875,48.292471,48.292471,1
270,positive,5.98334,11,2,0,2,0,7,4,0,0,7,1,0,0,0,2.157941926,6,20,13,0,11.5,10.400126,10.400126,0
271,neutral,16.683494,11,1,0,4,0,6,2,0,0,9,0,0,0,0,1.361634922,3,10,6.5,0,3.25,20.928924,20.928924,0
272,positive,8.830036,9,1,0,6,0,2,1,0,1,7,0,0,0,0,0,3,5,4,0,2,32.06885,41.923075,0
273,negative,19.642638,20,0,1,7,0,12,0,0,1,19,0.25,0,0,1,0.319031169,-3,0,-1.5,0,0.5,52.000386,52.000386,1
274,negative,13.744741,6,0,0,3,0,3,0,0,0,6,-0.25,0,0,0,0,0,0,0,0,-1.25,38.863418,49.26021,0
275,objective,9.485407,5,1,0,2,0,2,0,0,1,4,0,0,0,1,-6.908898414,3,0,1.5,0,0.75,19.34564,24.15614,1
276,positive,17.107731,12,1,0,5,1,5,1,0,0,11,0.125,0,1,0,1.72056877,3,5,4,0.266666667,2.625,31.695215,31.695215,0
277,positive,2.06225,15,2,0,7,1,5,3,0,1,11,0.5,0,0,0,4.78653914,6,15,10.5,0,7.75,23.913384,28.957109,0
278,positive,7.066898,4,0,1,1,0,2,1,1,0,2,0,0,0,0,0,-3,0,-1.5,0,-0.75,23.506377,23.506377,0
279,positive,26.36868,11,4,0,5,0,2,4,1,0,6,0,0,2,1,3.272331494,12,15,13.5,1.8,6.75,36.51533,36.51533,1
280,negative,11.741493,23,2,1,10,0,10,2,1,2,18,0,3,0,0,1.932536723,3,5,4,0,2,34.284991,48.338187,0
281,objective,18.53117,12,0,1,5,0,6,0,0,0,12,0,0,0,0,1.45276124,-3,0,-1.5,0,-0.75,25.829713,25.829713,0
282,negative,16.994481,14,0,0,3,2,9,2,0,0,12,0.625,0,1,0,0.589370904,0,10,5,0.333333333,5.625,38.999574,38.999574,0
283,neutral,21.457625,16,1,0,8,1,6,1,1,0,14,-0.125,0,0,0,3.404936912,3,0,1.5,0,0.125,36.735313,36.735313,0
284,objective,22.62734,14,0,0,6,1,7,0,0,1,13,0,0,0,0,0.646302449,0,0,0,0,0,38.55192,38.55192,0
285,positive,12.175928,6,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33.461594,44.636993,0
286,positive,18.813891,13,1,0,7,1,4,0,1,0,12,-0.625,0,0,0,0,3,-5,-1,0,-3.625,32.791738,32.791738,0
287,positive,36.596768,12,2,1,5,0,4,3,0,0,9,-0.875,0,0,0,1.460113288,3,15,9,0,0.125,45.845276,45.845276,0
288,positive,21.187437,13,1,0,6,1,5,1,0,2,10,0.25,0,3,0,2.279748602,3,5,4,0.8,3.25,33.076167,33.076167,0
289,positive,9.297916,13,1,0,5,0,7,1,0,2,10,0,0,0,0,1.468090009,3,5,4,0,2,15.066177,15.066177,0
290,objective,8.044796,10,0,0,4,1,5,1,1,0,8,-0.25,0,1,0,1.578565397,0,0,0,0,-1.25,43.890101,59.330618,0
291,positive,8.28649,5,0,0,1,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,0,17.35946,17.35946,0
292,neutral,13.095609,15,0,0,5,0,10,0,0,0,15,0,0,1,0,0,0,0,0,0,0,27.215705,32.25943,0
293,negative,17.356312,19,0,0,7,0,12,1,1,0,17,-0.125,0,0,0,1.654865196,0,0,0,0,-0.625,41.080785,46.279181,0
294,neutral,32.056762,15,0,2,8,0,5,0,2,3,10,-0.75,0,0,1,2.043974075,-6,-10,-8,0,-7.75,57.938195,57.938195,1
295,neutral,13.575407,8,0,0,2,0,6,1,1,0,6,0,0,0,0,1.215575226,0,0,0,0,0,24.31143,24.31143,0
296,positive,7.596851,5,0,0,1,0,4,0,0,0,5,0,0,0,1,0,0,0,0,0,0,26.125257,30.320725,1
297,negative,4.118372,14,2,3,4,0,5,1,4,0,9,0.25,0,0,0,0.194971969,-3,-15,-9,0,-3.25,4.717943,4.717943,0
298,neutral,8.92565,10,0,0,8,0,2,2,0,1,7,0.75,0,0,0,2.053370384,0,10,5,0,6.25,19.469249,19.469249,0
299,positive,22.957514,10,2,0,3,0,5,1,1,0,8,-0.25,0,0,0,0,6,0,3,0,0.25,41.989951,46.487159,0
300,positive,7.728073,6,1,0,0,0,5,1,0,0,5,0.625,5,8,0,-0.482624636,3,5,4,2.133333333,5.125,24.695238,24.695238,0
301,positive,28.052455,13,0,1,3,0,9,0,0,0,13,0,0,1,0,0,-3,0,-1.5,-0.1,-0.75,48.751638,48.751638,0
302,positive,36.183775,19,2,1,10,0,6,2,1,1,15,-0.375,0,0,0,-0.781606853,3,5,4,0,0.125,48.028471,48.028471,0
303,positive,12.129963,16,1,0,5,1,9,2,0,0,14,0.125,0,0,0,0,3,10,6.5,0,3.875,33.652506,33.652506,0
304,negative,17.529228,11,0,2,2,1,6,0,1,0,10,0,0,0,0,0,-6,-5,-5.5,0,-2.75,45.187615,45.187615,0
305,positive,20.890125,13,0,0,7,1,5,1,1,0,11,-1,0,1,0,3.167363264,0,0,0,0,-5,40.956182,40.956182,0
306,neutral,30.707192,10,0,1,9,0,0,0,1,2,7,0,0,0,0,-3.511718609,-3,-5,-4,0,-2,45.362717,45.362717,0
307,positive,4.233963,8,1,0,2,0,5,1,0,0,7,0,0,1,0,0,3,5,4,0.266666667,2,9.435963,9.435963,0
308,positive,11.012303,10,0,0,4,0,6,1,0,0,9,0,0,0,0,2.066842714,0,5,2.5,0,1.25,34.194535,34.194535,0
309,neutral,7.458176,3,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,12.656572,12.656572,1
310,positive,31.29987,13,1,1,5,0,6,2,0,0,11,-0.875,0,0,0,1.460113288,0,10,5,0,-1.875,36.057802,36.057802,0
311,positive,7.040422,15,0,0,8,0,7,0,1,1,13,0,0,2,0,0,0,-5,-2.5,-0.333333333,-1.25,28.326287,28.326287,0
312,negative,19.347766,15,1,1,4,1,8,1,1,0,13,0,0,1,1,0,0,0,0,0,0,21.569005,26.966807,1
313,positive,36.596768,14,2,1,6,0,5,3,0,0,11,-0.875,0,1,1,1.460113288,3,15,9,0.6,0.125,45.845276,45.845276,1
314,negative,22.907589,13,0,1,9,1,2,1,2,0,10,0.375,0,1,0,1.83129125,-3,-5,-4,-0.266666667,-0.125,56.294032,71.453502,0
315,neutral,21.055945,11,1,0,7,0,3,1,0,0,10,0,0,0,1,1.925697985,3,5,4,0,2,23.847603,23.847603,1
316,positive,32.138957,13,0,0,11,0,2,1,1,1,10,0,0,0,0,1.134437517,0,0,0,0,0,35.821063,35.821063,0
317,positive,13.184814,8,0,0,5,0,3,0,1,1,6,0,0,1,0,0,0,-5,-2.5,-0.166666667,-1.25,29.190158,29.190158,0
318,positive,16.192233,15,0,1,7,0,7,2,1,0,12,0.125,0,0,0,0,-3,5,1,0,1.125,38.310079,38.310079,0
319,negative,16.370487,14,0,4,6,0,4,0,4,0,10,0.5,0,0,0,-3.120071964,-12,-20,-16,0,-5.5,19.033633,19.033633,0
320,negative,13.080478,12,0,1,4,0,7,0,2,0,10,0,0,1,0,0,-3,-10,-6.5,-0.433333333,-3.25,42.208682,42.208682,0
321,neutral,2.091015,4,0,0,2,0,2,0,1,0,3,0,0,0,1,2.088793702,0,-5,-2.5,0,-1.25,14.755743,23.027941,1
322,positive,10.914232,10,2,0,6,0,2,2,0,0,8,0.25,0,0,0,1.432900761,6,10,8,0,5.25,39.811569,44.374841,0
323,objective,11.695666,8,0,1,2,0,5,0,0,0,8,0,0,0,0,0,-3,0,-1.5,0,-0.75,28.992042,37.149069,0
324,positive,16.355594,15,0,0,2,0,13,0,0,0,15,0.125,0,3,0,0,0,0,0,0,0.625,16.699698,16.699698,0
325,neutral,0,11,1,1,6,0,3,1,1,0,9,-0.125,0,0,1,2.016314484,0,0,0,0,-0.625,14.116869,14.116869,1
326,positive,17.03445,13,2,0,4,0,7,2,0,0,11,0.375,0,1,0,2.477837347,6,10,8,0.533333333,5.875,33.690133,33.690133,0
327,neutral,20.01656,14,0,0,7,1,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,40.492933,40.492933,0
328,positive,25.873781,14,1,1,5,0,7,2,1,0,11,0,0,1,1,1.445199217,0,5,2.5,0.166666667,1.25,23.382577,23.382577,1
329,objective,2.774802,12,0,0,8,0,4,1,0,1,10,0,0,0,0,1.14262057,0,5,2.5,0,1.25,20.400656,20.400656,0
330,positive,17.778916,11,0,1,8,0,2,1,2,0,8,0.5,0,1,0,-0.236362416,-3,-5,-4,-0.266666667,0.5,36.563659,36.563659,0
331,positive,16.16884,13,2,2,4,0,5,2,2,0,9,0.125,0,2,-3,1.407712883,0,0,0,0,0.625,41.013711,41.013711,1
332,neutral,28.908192,14,0,1,6,0,7,1,0,0,13,0,0,0,0,0,-3,5,1,0,0.5,34.464047,34.464047,0
333,positive,3.602366,10,0,0,2,0,8,0,0,2,8,0,0,0,0,0,0,0,0,0,0,3.619914,8.337857,0
334,positive,14.314095,9,1,0,2,0,6,1,0,1,7,0.5,0,2,0,1.04366484,3,5,4,0.533333333,4.5,15.416954,15.416954,0
335,neutral,15.230739,11,0,0,5,0,6,0,0,1,10,0,0,0,1,0.3132719,0,0,0,0,0,54.041033,63.357801,2
336,negative,22.517602,14,1,1,7,0,5,1,1,0,12,-0.875,0,0,0,0.86123051,0,0,0,0,-4.375,27.703661,27.703661,0
337,neutral,17.786258,11,1,0,4,0,6,1,0,0,10,0,0,0,0,0.900711131,3,5,4,0,2,37.141116,37.141116,0
338,objective,21.084116,15,1,0,7,1,6,1,1,0,13,0,0,0,0,0.617555918,3,0,1.5,0,0.75,37.013956,37.013956,0
339,negative,24.924475,15,0,1,8,1,5,0,1,1,13,0,0,0,0,1.343019243,-3,-5,-4,0,-2,35.61553,39.571973,0
340,positive,20.095666,15,0,1,6,0,8,1,1,0,13,0,0,0,0,-2.400655922,-3,0,-1.5,0,-0.75,36.35825,36.35825,0
341,neutral,3.568547,8,1,0,1,0,6,0,1,0,7,0,0,21,0,0,3,-5,-1,-1.4,-0.5,3.656404,3.656404,0
342,positive,16.718215,17,0,0,6,0,11,1,1,0,15,0,0,0,0,0,0,0,0,0,0,24.51762,24.51762,0
343,negative,10.114616,10,0,0,7,0,3,2,0,0,8,-0.125,0,0,0,0,0,10,5,0,1.875,32.997245,32.997245,0
344,objective,39.623233,16,0,1,7,0,8,1,1,0,14,-0.125,0,0,0,2.613087928,-3,0,-1.5,0,-1.375,84.593261,89.791657,0
345,positive,13.634605,16,2,0,4,0,10,2,2,0,12,-0.75,0,0,0,1.45276124,6,0,3,0,-2.25,30.892793,36.091189,0
346,positive,7.663855,7,0,1,2,0,4,0,1,0,6,0.125,0,1,0,0,-3,-5,-4,-0.266666667,-1.375,7.692151,7.692151,0
347,negative,8.432958,10,0,2,6,0,2,0,2,0,8,-0.375,0,0,0,0,-6,-10,-8,0,-5.875,37.337481,42.735283,0
348,objective,3.849594,11,0,1,3,0,7,0,1,0,10,0.5,0,0,1,0,-3,-5,-4,0,0.5,14.247483,14.247483,2
349,negative,18.80095,16,0,2,5,1,8,0,1,1,14,0.25,0,0,1,0,-6,-5,-5.5,0,-1.5,31.743037,31.743037,1
350,positive,14.540728,16,0,0,10,0,6,0,1,0,15,-0.125,0,0,1,0.927524895,0,-5,-2.5,0,-1.875,34.951242,34.951242,1
351,positive,7.373627,6,0,1,4,0,1,0,1,0,5,0,0,1,0,-3.511718609,-3,-5,-4,-0.266666667,-2,24.82774,24.82774,0
352,positive,5.684625,14,0,0,5,0,9,0,0,1,13,0.25,0,1,0,0,0,0,0,0,1.25,19.791979,23.173609,0
353,objective,15.364072,14,1,0,4,0,9,1,0,0,13,0.125,0,0,0,1.463588617,3,5,4,0,2.625,42.922578,42.922578,0
354,positive,8.150711,8,0,0,4,0,4,0,0,0,8,0,0,1,0,0,0,0,0,0,0,22.01905,25.868644,0
355,positive,15.827272,15,1,0,4,0,10,1,1,1,12,-0.25,0,0,1,2.602182534,3,0,1.5,0,-0.5,40.771718,44.967186,1
356,positive,12.058839,12,2,0,2,0,8,1,0,0,11,0,0,1,1,2.094841445,6,5,5.5,0.366666667,2.75,29.705017,29.705017,1
357,neutral,23.3509,13,1,0,4,0,8,1,0,0,12,-0.375,0,0,0,-0.809621565,3,5,4,0,0.125,29.330725,29.330725,0
358,objective,13.480234,13,1,0,8,0,4,0,0,1,12,0.125,0,2,0,0,3,0,1.5,0.2,1.375,40.514834,40.514834,0
359,negative,12.738559,7,0,0,2,1,4,0,0,1,6,0,0,0,0,0,0,0,0,0,0,18.26695,18.26695,0
360,negative,12.016538,14,2,1,7,0,4,3,2,0,9,0,0,0,0,0.695856211,3,5,4,0,2,25.539317,35.06776,0
361,positive,11.565616,9,1,1,5,0,2,2,1,1,5,-0.25,0,4,0,1.678404494,0,5,2.5,0.666666667,0,22.648833,22.648833,0
362,positive,8.599966,7,0,0,3,0,4,0,0,1,6,-0.5,0,0,0,0,0,0,0,0,-2.5,12.243118,12.243118,0
363,positive,29.668637,15,1,0,9,0,5,2,0,0,13,-0.125,0,0,0,2.094841445,3,10,6.5,0,2.625,55.301651,64.362131,0
364,positive,5.102313,11,0,0,4,0,7,1,0,1,9,0.625,0,1,1,1.899713684,0,5,2.5,0.166666667,4.375,9.560538,9.560538,1
365,neutral,37.959914,18,1,0,5,0,12,0,0,1,17,-0.5,0,0,1,0.709298052,3,0,1.5,0,-1.75,39.733735,39.733735,1
366,positive,26.955114,11,0,0,9,0,2,1,0,0,10,-0.375,0,3,0,0,0,5,2.5,0.5,-0.625,55.307323,65.068991,0
367,neutral,9.752525,7,2,0,2,0,3,2,0,0,5,0.125,0,0,0,1.114277086,6,10,8,0,4.625,32.330136,32.330136,0
368,objective,21.718668,12,1,1,4,0,6,2,1,0,9,-0.75,0,2,0,0.58069148,0,5,2.5,0.333333333,-2.5,48.396641,57.713409,0
369,positive,12.640325,6,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24.633867,24.633867,0
370,negative,20.971598,13,1,0,6,0,6,1,0,1,11,0,0,0,1,-6.908898414,3,5,4,0,2,29.854906,40.251698,2
371,positive,20.302652,10,1,0,5,0,4,1,1,0,8,0,0,2,0,2.602527526,3,0,1.5,0.2,0.75,50.383468,58.639684,0
372,neutral,9.633771,9,0,0,4,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,27.187184,27.187184,0
373,negative,8.713439,11,0,0,9,0,2,0,1,1,9,0,0,3,0,0,0,-5,-2.5,-0.5,-1.25,54.252161,54.252161,0
374,objective,24.256587,14,0,0,7,1,6,0,0,0,14,0.125,0,0,0,0.922969359,0,0,0,0,0.625,52.298176,57.496572,0
375,negative,21.500422,14,0,2,7,0,5,0,3,0,11,0,0,0,1,0.927524895,-6,-15,-10.5,0,-5.25,32.867239,32.867239,1
376,neutral,8.034943,3,0,0,2,0,1,2,0,0,1,0.75,0,1,0,1.725288505,0,10,5,0.333333333,6.25,8.274221,8.274221,0
377,positive,15.427372,9,0,0,5,0,4,0,0,0,9,0,0,2,0,0,0,0,0,0,0,48.687664,57.968879,0
378,negative,19.303685,8,1,2,3,0,2,2,2,0,4,-0.125,0,0,0,-1.78288452,-3,0,-1.5,0,-1.375,40.096357,45.294753,0
379,neutral,30.159961,14,1,0,8,0,5,2,0,0,12,-0.125,0,0,0,1.26746821,3,10,6.5,0,2.625,44.804883,44.804883,0
380,positive,3.900961,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.049,4.049,0
381,neutral,10.331808,12,0,0,3,1,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,27.718767,27.718767,0
382,neutral,19.949512,10,1,0,6,0,3,2,1,1,6,0.625,0,3,0,1.361634922,3,5,4,0.8,5.125,23.696484,23.696484,0
383,neutral,2.967241,10,0,0,3,1,6,1,0,0,9,0,0,1,0,0.527591021,0,5,2.5,0.166666667,1.25,8.463791,13.507516,0
384,negative,10.746092,9,0,1,4,0,4,0,1,1,7,-0.25,-3,0,1,0,-3,-5,-4,0,-3.25,24.227252,24.227252,1
385,negative,17.46113,9,0,1,4,0,4,1,1,0,7,0,0,0,0,0.92986681,-3,0,-1.5,0,-0.75,38.488052,38.488052,0
386,neutral,12.315805,9,0,0,5,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,36.195306,36.195306,0
387,positive,24.357859,9,1,0,5,0,3,1,0,0,8,0.125,0,0,0,1.04366484,3,5,4,0,2.625,37.067613,41.305103,0
